id,code_iata,code_icao,country_id,municipality,name,timezone_id
lfsx,,lfsx,fr,Luxeuil/Saint-Sauveur,Luxeuil-Saint-Sauveur (BA 116) Air Base,Europe/Paris
lfsy,,lfsy,fr,,Chaumont Airport,Europe/Paris
lfsz,vtl,lfsz,fr,Luxeuil,Vittel Champ De Course Airport,Europe/Paris
lftf,,lftf,fr,Cuers/Pierrefeu,Cuers-Pierrefeu Airport,Europe/Paris
lfth,xhe,lfth,fr,Toulon/Hyeres/Le Palyvestre,Toulon-Hyeres Airport,Europe/Paris
lftm,,lftm,fr,Hyeres,Serres - La Batie-Montsaleon Airport,Europe/Paris
lftn,,lftn,fr,Hyeres,La Grand'combe Airport,Europe/Paris
lftp,,lftp,fr,Hyeres,Puimoisson Airport,Europe/Paris
lftq,,lftq,fr,Hyeres,Chateaubriant Pouance Airport,Europe/Paris
lftr,,lftr,fr,Hyeres,Toulo(St Mandrier Navy) Airport,Europe/Paris
lftu,,lftu,fr,Hyeres,Frejus Airport,Europe/Paris
lftw,fni,lftw,fr,Nimes/Garons,Nimes-Arles-Camargue Airport,Europe/Paris
lftz,ltt,lftz,fr,La Mole,La Mole Airport,Europe/Paris
lfvm,mqc,lfvm,pm,Miquelon,Miquelon Airport,America/Miquelon
lfvp,fsp,lfvp,pm,Saint-Pierre,St Pierre Airport,America/Miquelon
lfxa,,lfxa,fr,Amberieu,Amberieu Airport (BA 278),Europe/Paris
lfxb,,lfxb,fr,St Pierre I,Saintes Thenac Airport,Europe/Paris
lfxc,,lfxc,fr,St Pierre I,Vittel (Auzainvilliers) Airport,Europe/Paris
lfxg,,lfxg,fr,St Pierre I,Bitche Airport,Europe/Paris
lfxh,,lfxh,fr,St Pierre I,Le Valdahon Air Base,Europe/Paris
lfxi,,lfxi,fr,St Pierre I,Apt St Christol Airport,Europe/Paris
lfxm,,lfxm,fr,St Pierre I,Mourmelon Airport,Europe/Paris
lfxq,,lfxq,fr,Guer,Coetquidan Air Base,Europe/Paris
lfxr,,lfxr,fr,St Pierre I,Rochefort Soubise Airport,Europe/Paris
lfxu,,lfxu,fr,St Pierre I,Les Mureaux Airport,Europe/Paris
lfyd,,lfyd,fr,Damblain,Damblain Airport,Europe/Paris
lfyg,,lfyg,fr,St Pierre I,Cambrai Niergnies Airport,Europe/Paris
lfyh,,lfyh,fr,St Pierre I,Broye Les Pesmes Airport,Europe/Paris
lfyk,,lfyk,fr,St Pierre I,Marville Montmedy Airport,Europe/Paris
lfyl,,lfyl,fr,St Pierre I,Lure Malbouhans Airport,Europe/Paris
lfym,,lfym,fr,St Pierre I,Marigny Le Grand Airport,Europe/Paris
lfyr,,lfyr,fr,St Pierre I,Romorantin Pruniers Airport,Europe/Paris
lfys,,lfys,fr,St Pierre I,Ste Leocadie Airport,Europe/Paris
lfyt,,lfyt,fr,St Pierre I,Saint-Simon - Clastres Air Base,Europe/Paris
lg53,,lg53,gr,Lamia,Lamia Airport,Europe/Athens
lg54,,lg54,gr,Crete Island,Tympaki Airport,Europe/Athens
lg55,,lg55,gr,Triodhon,Triodhon Airport,Europe/Athens
lg56,,lg56,gr,Chios Island,Olimboi Airport,Europe/Athens
lgad,pyr,lgad,gr,Andravida,Andravida Airport,Europe/Athens
lgag,agq,lgag,gr,Agrinion,Agrinion Airport,Europe/Athens
lgal,axd,lgal,gr,Alexandroupolis,Dimokritos Airport,Europe/Athens
lgat,hew,lgat,gr,Athens,Athen Helenikon Airport,Europe/Athens
lgav,ath,lgav,gr,Athens,Eleftherios Venizelos International Airport,Europe/Athens
lgax,,lgax,gr,Alexandria,Alexandria Airport,Europe/Athens
lgbl,vol,lgbl,gr,Nea Anchialos,Nea Anchialos Airport,Europe/Athens
lgel,,lgel,gr,Elefsina,Elefsis Airport,Europe/Athens
lgep,,lgep,gr,Pyrgos,Epitalion Airport,Europe/Athens
lghi,jkh,lghi,gr,Chios Island,Chios Island National Airport,Europe/Athens
lghl,pkh,lghl,gr,Porto Cheli,Porto Cheli Airport,Europe/Athens
lgik,jik,lgik,gr,Ikaria Island,Ikaria Airport,Europe/Athens
lgio,ioa,lgio,gr,Ioannina,Ioannina Airport,Europe/Athens
lgir,her,lgir,gr,Heraklion,Heraklion International Nikos Kazantzakis Airport,Europe/Athens
lgka,kso,lgka,gr,Kastoria,Kastoria National Airport,Europe/Athens
lgkc,kit,lgkc,gr,Kithira Island,Kithira Airport,Europe/Athens
lgkf,efl,lgkf,gr,Kefallinia Island,Kefallinia Airport,Europe/Athens
lgkj,kzs,lgkj,gr,Kastelorizo Island,Kastelorizo Airport,Europe/Athens
lgkl,klx,lgkl,gr,Kalamata,Kalamata Airport,Europe/Athens
lgkm,,lgkm,gr,Filipos,Amigdhaleon Airport,Europe/Athens
lgkn,,lgkn,gr,Marathon,Marathon Kotroni Airport,Europe/Athens
lgko,kgs,lgko,gr,Kos Island,Kos Airport,Europe/Athens
lgkp,aok,lgkp,gr,Karpathos Island,Karpathos Airport,Europe/Athens
lgkr,cfu,lgkr,gr,Kerkyra Island,Ioannis Kapodistrias International Airport,Europe/Athens
lgks,ksj,lgks,gr,Kasos Island,Kasos Airport,Europe/Athens
lgkv,kva,lgkv,gr,Kavala,Alexander the Great International Airport,Europe/Athens
lgky,,lgky,gr,Kalymnos Island,Kalymnos Airport,Europe/Athens
lgkz,kzi,lgkz,gr,Kozani,Filippos Airport,Europe/Athens
lgle,lrs,lgle,gr,Leros Island,Leros Airport,Europe/Athens
lglm,lxs,lglm,gr,Limnos Island,Limnos Airport,Europe/Athens
lglr,lra,lglr,gr,Larisa,Larisa Airport,Europe/Athens
lgmg,,lgmg,gr,Megara,Megara Airport,Europe/Athens
lgmk,jmk,lgmk,gr,Mykonos Island,Mikonos Airport,Europe/Athens
lgml,mlo,lgml,gr,Milos Island,Milos Airport,Europe/Athens
lgmr,,lgmr,gr,Marathon,Marathon Wasser Airport,Europe/Athens
lgmt,mjt,lgmt,gr,Mytilene,Mytilene International Airport,Europe/Athens
lgnx,jnx,lgnx,gr,Naxos Island,Naxos Airport,Europe/Athens
lgpa,pas,lgpa,gr,Paros Island,Paros Airport,Europe/Athens
lgpl,jty,lgpl,gr,Astypalaia Island,Astypalaia Airport,Europe/Athens
lgpz,pvk,lgpz,gr,Preveza/Lefkada,Aktion National Airport,Europe/Athens
lgrd,,lgrd,gr,Rodes Island,Maritsa Airport,Europe/Athens
lgrp,rho,lgrp,gr,Rodes Island,Diagoras Airport,Europe/Athens
lgrs,,lgrs,au,,Logan Reserve Airport,Australia/Brisbane
lgrx,gpa,lgrx,gr,Patras,Araxos Airport,Europe/Athens
lgsa,chq,lgsa,gr,Souda,Chania International Airport,Europe/Athens
lgsd,,lgsd,gr,Sedes,Sedes Airport,Europe/Athens
lgsk,jsi,lgsk,gr,Skiathos,Skiathos Island National Airport,Europe/Athens
lgsm,smi,lgsm,gr,Samos Island,Samos Airport,Europe/Athens
lgso,jsy,lgso,gr,Syros Island,Syros Airport,Europe/Athens
lgsp,spj,lgsp,gr,Sparti,Sparti Airport,Europe/Athens
lgsr,jtr,lgsr,gr,Santorini Island,Santorini Airport,Europe/Athens
lgst,jsh,lgst,gr,Crete Island,Sitia Airport,Europe/Athens
lgsv,,lgsv,gr,Stefanovilion,Stefanovikion Airport,Europe/Athens
lgsy,sku,lgsy,gr,Skiros Island,Skiros Airport,Europe/Athens
lgtg,,lgtg,gr,Tanagra,Tanagra Airport,Europe/Athens
lgtl,,lgtl,gr,Crete Island,Kasteli Airport,Europe/Athens
lgtp,,lgtp,gr,Tripoli,Tripolis Airport,Europe/Athens
lgts,skg,lgts,gr,Thessaloniki,Thessaloniki Macedonia International Airport,Europe/Athens
lgtt,,lgtt,gr,Tatoi,Tatoi Airport,Europe/Athens
lgza,zth,lgza,gr,Zakynthos Island,Dionysios Solomos Airport,Europe/Athens
lhba,,lhba,hu,Balassagyarmat,Balassagyarmat Airport,Europe/Budapest
lhbc,,lhbc,hu,Bekescsaba,Bekescsaba Glider Airport,Europe/Budapest
lhbp,bud,lhbp,hu,Budapest,Budapest Listz Ferenc international Airport,Europe/Budapest
lhbs,,lhbs,hu,Budaors,Budaors Glider Airport,Europe/Budapest
lhdc,deb,lhdc,hu,Debrecen,Debrecen International Airport,Europe/Budapest
lhdk,,lhdk,hu,Dunakeszi,Dunakeszi Airport,Europe/Budapest
lhdv,,lhdv,hu,Dunaujvaros,Dunaujvaros Glider Airport,Europe/Budapest
lhec,,lhec,hu,Ersekcsanad,Ersekcsanad Airport,Europe/Budapest
lhem,,lhem,hu,Esztergom,Esztergom Airport,Europe/Budapest
lhfh,,lhfh,hu,Farkashegy,Farkashegy Airport,Europe/Budapest
lhfm,,lhfm,hu,Fertoszentmiklos,Fertoszentmiklos Airport,Europe/Budapest
lhgd,,lhgd,hu,Godollo,Godollo Airport,Europe/Budapest
lhgm,,lhgm,hu,Gyomai,Gyomai Airport,Europe/Budapest
lhgy,,lhgy,hu,Gyongyos Pipishegy,Gyongyos Pipishegy Airport,Europe/Budapest
lhhh,,lhhh,hu,Budapest,Harmashatarhegy Airport,Europe/Budapest
lhho,,lhho,hu,Hajduszoboszlo,Hajduszoboszlo Airport,Europe/Budapest
lhjk,,lhjk,hu,Jakabszallas,Jakabszallas Airport,Europe/Budapest
lhkd,,lhkd,hu,Kecsked,Kecsked Airport,Europe/Budapest
lhke,,lhke,hu,Kecskemet,Kecskemet Airport,Europe/Budapest
lhkh,,lhkh,hu,Kiskunfelegyhaza,Kiskunfelegyhaza Airport,Europe/Budapest
lhkk,,lhkk,hu,Budapest,Kiskunlachaza-airport,Europe/Budapest
lhkv,,lhkv,hu,Kaposujlak,Kaposvar Kaposujlak Glider Airport,Europe/Budapest
lhmc,mcq,lhmc,hu,Miskolc,Miskolc Airport,Europe/Budapest
lhmr,,lhmr,hu,Eger,Eger Maklar Airport,Europe/Budapest
lhnk,,lhnk,hu,Nagykanizsa,Nagykanizsa Airport,Europe/Budapest
lhny,,lhny,hu,Nyiregyhaza,Nyiregyhaza Airport,Europe/Budapest
lhoy,,lhoy,hu,Ocseny,Ocseny Airport,Europe/Budapest
lhpa,,lhpa,hu,Papa,Papa Airport,Europe/Budapest
lhpp,pev,lhpp,hu,Pecs-Pogany,Pecs-Pogany Airport,Europe/Budapest
lhpr,qgy,lhpr,hu,Gyor,Gyor-Per International Airport,Europe/Budapest
lhsa,,lhsa,hu,Szentkiralyszabadja,Szentkiralyszabadja Airport,Europe/Budapest
lhsk,,lhsk,hu,Siofok-Kiliti,Siofok-Kiliti Airport,Europe/Budapest
lhsm,sob,lhsm,hu,Sarmellek,Sarmellek International Airport,Europe/Budapest
lhsn,,lhsn,hu,Szolnok,Szolnok Airport,Europe/Budapest
lhss,,lhss,hu,Szolnok-Szandaszolos,Szolnok-Szandaszolos Sport Airport,Europe/Budapest
lhsy,,lhsy,hu,Szombathely,Szombathely Info Airport,Europe/Budapest
lhsz,,lhsz,hu,Szentes,Szentes Aerodrome,Europe/Budapest
lhta,tzr,lhta,hu,Taszar,Taszar Air Base,Europe/Budapest
lhtl,,lhtl,hu,Tokol,Tokol Air Base,Europe/Budapest
lhud,qzd,lhud,hu,Szeged,Szeged Glider Airport,Europe/Budapest
lhza,,lhza,hu,Zalaegerszeg,Zalaegerszeg Airport,Europe/Budapest
liaf,,liaf,it,Foligno,Foligno Airport,Europe/Rome
liap,,liap,it,L'Aquila,L'Aquila / Preturo Airport,Europe/Rome
liaq,,liaq,it,Aquino,Aquino Airport,Europe/Rome
liau,,liau,it,Capua,Capua Airport,Europe/Rome
liba,,liba,it,Foggia,Amendola Airport,Europe/Rome
libc,crv,libc,it,Crotone,Crotone Airport,Europe/Rome
libd,bri,libd,it,Bari,Bari / Palese International Airport,Europe/Rome
libf,fog,libf,it,Foggia,Foggia / Gino Lisa Airport,Europe/Rome
libg,tar,libg,it,Grottaglie,Taranto / Grottaglie Airport,Europe/Rome
libn,lcc,libn,it,,Lecce Airport,Europe/Rome
libp,psr,libp,it,Pescara,Pescara International Airport,Europe/Rome
libr,bds,libr,it,Brindisi,Brindisi / Casale Airport,Europe/Rome
libv,,libv,it,Gioia Del Colle,Gioia Del Colle Airport,Europe/Rome
libx,,libx,it,Martina Franca,Martina Franca Air Force Base,Europe/Rome
lica,suf,lica,it,Lamezia Terme,Lamezia Terme Airport,Europe/Rome
licb,ciy,licb,it,Comiso,Comiso Airport Vincenzo Magliocco,Europe/Rome
licc,cta,licc,it,Catania,Catania / Fontanarossa Airport,Europe/Rome
licd,lmp,licd,it,Lampedusa,Lampedusa Airport,Europe/Rome
licg,pnl,licg,it,Pantelleria,Pantelleria Airport,Europe/Rome
licj,pmo,licj,it,Palermo,Palermo / Punta Raisi Airport,Europe/Rome
licp,,licp,it,Palermo,Palermo / Bocca Di Falco Airport,Europe/Rome
licr,reg,licr,it,Reggio Calabria,Reggio Calabria Airport,Europe/Rome
lict,tps,lict,it,Trapani,Trapani / Birgi Airport,Europe/Rome
licz,nsy,licz,it,,Sigonella Airport,Europe/Rome
lida,,lida,it,Vicenza,Asiago Airport,Europe/Rome
lidb,blx,lidb,it,Belluno,Belluno Airport,Europe/Rome
lidc,,lidc,it,Ca Negra,Ca Negra Airport,Europe/Rome
lide,,lide,it,Reggio Emilia,Reggio Emilia Airport,Europe/Rome
lidf,,lidf,it,Fano,Fano Airport,Europe/Rome
lidg,,lidg,it,Lugo,Lugo Di Romagna Airport,Europe/Rome
lidh,,lidh,it,Vicenza,Thiene Airport,Europe/Rome
lidi,,lidi,it,Cortina D'Ampezzo,Cortina Airport,Europe/Rome
lidl,,lidl,it,Legnago,Legnago Airport,Europe/Rome
lidm,,lidm,it,Mantova,Mantova Airport,Europe/Rome
lidp,,lidp,it,Pavullo,Pavullo Airport,Europe/Rome
lidr,ran,lidr,it,Ravenna,Ravenna Airport,Europe/Rome
lidt,zia,lidt,it,Trento,Trento / Mattarello Airport,Europe/Rome
lidu,,lidu,it,Modena,Carpi / Budrione Airport,Europe/Rome
lidv,,lidv,it,Ferrara,Prati Vecchi D'Aguscello Airport,Europe/Rome
lidw,,lidw,it,Salgareda,Salgareda Carrer Airport,Europe/Rome
liea,aho,liea,it,Alghero,Alghero / Fertilia Airport,Europe/Rome
lied,dci,lied,it,Decimomannu,Decimomannu Airport,Europe/Rome
liee,cag,liee,it,Cagliari,Cagliari / Elmas Airport,Europe/Rome
lieo,olb,lieo,it,Olbia,Olbia / Costa Smeralda Airport,Europe/Rome
lier,fnu,lier,it,Oristano,Oristano / Fenosu Airport,Europe/Rome
liet,ttb,liet,it,Arbatax,Tortoli' / Arbatax Airport,Europe/Rome
lila,,lila,it,Alessandria,Alessandria Airport,Europe/Rome
lilb,,lilb,it,Como,Alzate Brianza Airport,Europe/Rome
lilc,,lilc,it,Varese,Calcinate Del Pesce Airport,Europe/Rome
lile,,lile,it,Biella,Biella / Cerrione Airport,Europe/Rome
lilg,,lilg,it,Milano,Vergiate Airport,Europe/Rome
lilh,,lilh,it,Voghera,Voghera-Rivanazzano Airport,Europe/Rome
lili,,lili,it,Vercelli,Vercelli Airport,Europe/Rome
lilm,,lilm,it,Casale Monferrato,Casale Monferrato Airport,Europe/Rome
liln,,liln,it,Varese,Varese / Venegono Airport,Europe/Rome
lilo,,lilo,it,Caiolo,Sondrio Caiolo Airport,Europe/Rome
lilq,,lilq,it,Marina Di Massa,Massa Cinquale Airport,Europe/Rome
lilr,,lilr,it,Cremona,Cremona / Migliaro Airport,Europe/Rome
lilv,,lilv,it,Bergamo,Valbrembo Airport,Europe/Rome
lima,,lima,it,Torino,Torino / Aeritalia Airport,Europe/Rome
limb,,limb,it,Milano,Milano / Bresso Airport,Europe/Rome
limc,mxp,limc,it,Milan,Malpensa International Airport,Europe/Rome
lime,bgy,lime,it,Bergamo,Bergamo / Orio Al Serio Airport,Europe/Rome
limf,trn,limf,it,Torino,Torino / Caselle International Airport,Europe/Rome
limg,all,limg,it,Albenga,Villanova D'Albenga International Airport,Europe/Rome
limj,goa,limj,it,Genova,Genova / Sestri Cristoforo Colombo Airport,Europe/Rome
liml,lin,liml,it,Milan,Linate Airport,Europe/Rome
limn,,limn,it,Cameri,Cameri Airport,Europe/Rome
limp,pmf,limp,it,Parma,Parma Airport,Europe/Rome
limr,,limr,it,Novi Ligure,Novi Ligure Glider Airport,Europe/Rome
lims,,lims,it,Piacenza,Piacenza Airport,Europe/Rome
limw,aot,limw,it,Aosta,Aosta Airport,Europe/Rome
limz,cuf,limz,it,Cuneo,Cuneo / Levaldigi Airport,Europe/Rome
linl,,linl,it,Lecce,Lecce / Lepore Airport,Europe/Rome
lipa,avb,lipa,it,Aviano,Aviano Air Base,Europe/Rome
lipb,bzo,lipb,it,Bolzano,Bolzano Airport,Europe/Rome
lipc,,lipc,it,Cervia,Cervia Air Force Base,Europe/Rome
lipd,udn,lipd,it,Udine,Udine / Campoformido Air Base,Europe/Rome
lipe,blq,lipe,it,Bologna,Bologna / Borgo Panigale Airport,Europe/Rome
lipf,,lipf,it,Ferrara,Ferrara Airport,Europe/Rome
lipg,,lipg,it,Gorizia,Gorizia Airport,Europe/Rome
liph,tsf,liph,it,Treviso,Treviso / Sant'Angelo Airport,Europe/Rome
lipi,,lipi,it,Codroipo,Rivolto Air Base,Europe/Rome
lipk,frl,lipk,it,Forli,Forli Airport,Europe/Rome
lipl,,lipl,it,Ghedi,Ghedi Airport,Europe/Rome
lipm,,lipm,it,Modena,Modena / Marzaglia Airport,Europe/Rome
lipn,,lipn,it,Verona,Verona / Boscomantico Airport,Europe/Rome
lipo,vbs,lipo,it,Brescia,Brescia / Montichiari Airport,Europe/Rome
lipq,trs,lipq,it,Trieste,Trieste / Ronchi Dei Legionari,Europe/Rome
lipr,rmi,lipr,it,Rimini,Rimini / Miramare - Federico Fellini International Airport,Europe/Rome
lips,,lips,it,Istrana,Istrana Airport,Europe/Rome
lipt,vic,lipt,it,Vicenza,Vicenza Airport,Europe/Rome
lipu,,lipu,it,Padova,Padova Airport,Europe/Rome
lipv,,lipv,it,Venezia,Venezia / Lido - San Nicolo Airport,Europe/Rome
lipx,vrn,lipx,it,Verona,Verona / Villafranca Airport,Europe/Rome
lipy,aoi,lipy,it,Ancona,Ancona / Falconara Airport,Europe/Rome
lipz,vce,lipz,it,Venezia,Venezia / Tessera -  Marco Polo Airport,Europe/Rome
liqb,,liqb,it,Arezzo,Arezzo Airport,Europe/Rome
liql,lcv,liql,it,Lucca,Lucca / Tassignano Airport,Europe/Rome
liqn,,liqn,it,Rieti,Rieti Airport,Europe/Rome
liqs,say,liqs,it,Siena,Siena / Ampugnano Airport,Europe/Rome
liqw,,liqw,it,Sarzana,Sarzana / Luni Military Airport,Europe/Rome
lira,cia,lira,it,Roma,Ciampino Airport,Europe/Rome
lire,,lire,it,Pomezia,Pratica Di Mare Airport,Europe/Rome
lirf,fco,lirf,it,Rome,Leonardo Da Vinci (Fiumicino) International Airport,Europe/Rome
lirg,,lirg,it,Guidonia,Guidonia Airport,Europe/Rome
lirh,,lirh,it,Frosinone,Frosinone Military Airport,Europe/Rome
liri,qsr,liri,it,Salerno,Salerno / Pontecagnano Airport,Europe/Rome
lirj,eba,lirj,it,Marina  Di Campo,Marina Di Campo Airport,Europe/Rome
lirl,,lirl,it,Latina,Latina Airport,Europe/Rome
lirm,,lirm,it,Caserta,Grazzanise Airport,Europe/Rome
lirn,nap,lirn,it,Napoli,Napoli / Capodichino International Airport,Europe/Rome
lirp,psa,lirp,it,Pisa,Pisa / San Giusto - Galileo Galilei International Airport,Europe/Rome
lirq,flr,lirq,it,Firenze,Firenze / Peretola Airport,Europe/Rome
lirs,grs,lirs,it,Grosetto,Grosseto Airport,Europe/Rome
liru,,liru,it,Roma,Urbe Airport,Europe/Rome
lirv,,lirv,it,Viterbo,Viterbo Airport,Europe/Rome
lirz,peg,lirz,it,Perugia,Perugia / San Egidio Airport,Europe/Rome
ljaj,,ljaj,si,Ajdovscina,Ajdovscina Airport,Europe/Ljubljana
ljbl,,ljbl,si,Bled,Lesce Bled Glider Airport,Europe/Ljubljana
ljbo,,ljbo,si,Bovec,Bovec Letalisce Airport,Europe/Ljubljana
ljce,,ljce,si,,Cerklje Airport,Europe/Ljubljana
ljcl,,ljcl,si,Celje,Celje Glider Airport,Europe/Ljubljana
ljdi,,ljdi,si,Divaca,Divaca Airport,Europe/Ljubljana
ljlj,lju,ljlj,si,Ljubljana,Ljubljana Joze Pucnik Airport,Europe/Ljubljana
ljmb,mbx,ljmb,si,,Maribor Airport,Europe/Ljubljana
ljms,,ljms,si,Murska Sobota,Murska Sobota Airport,Europe/Ljubljana
ljnm,,ljnm,si,Novo mesto,Novo Mesto Airport,Europe/Ljubljana
ljpo,,ljpo,si,Postojna,Postojna Airfield,Europe/Ljubljana
ljpt,,ljpt,si,,Ptuj Airport,Europe/Ljubljana
ljpz,pow,ljpz,si,Portoroz,Portoroz Airport,Europe/Ljubljana
ljsg,,ljsg,si,Slovenc Gradec,Slovenj Gradec Airport,Europe/Ljubljana
ljve,,ljve,si,Velenje,Velenje Airport,Europe/Ljubljana
lkba,,lkba,cz,Breclav,Breclav Airport,Europe/Prague
lkbe,,lkbe,cz,Benesov,Benesov Airport,Europe/Prague
lkbo,,lkbo,cz,Bohunovice,Bohunovice Airport,Europe/Prague
lkbr,,lkbr,cz,Broumov,Broumov Airport,Europe/Prague
lkbu,,lkbu,cz,Bubovice,Bubovice Airport,Europe/Prague
lkcb,,lkcb,cz,Cheb,Cheb Airport,Europe/Prague
lkce,,lkce,cz,Ceska Lipa,Ceska Lipa Airport,Europe/Prague
lkch,,lkch,cz,Chotumov,Chomutov Airport,Europe/Prague
lkcl,,lkcl,cz,Cernovice,Cernovice Air Base,Europe/Prague
lkcm,,lkcm,cz,Medlanky,Medlanky Airport,Europe/Prague
lkco,,lkco,cz,Chocen,Chocen Airport,Europe/Prague
lkcr,,lkcr,cz,Chrudim,Chrudim Airport,Europe/Prague
lkcs,,lkcs,cz,Ceske Budejovice,Ceske Budejovice Airport,Europe/Prague
lkct,,lkct,cz,Chotebor,Chotebor Airport,Europe/Prague
lkcv,,lkcv,cz,Caslav,Caslav Air Base,Europe/Prague
lkdk,,lkdk,cz,Dvur Kralove Nad Labem,Dvur Kralove Nad Labem Airport,Europe/Prague
lker,,lker,cz,Erpuzice,Erpuzice Airport,Europe/Prague
lkfr,,lkfr,cz,Frydlant,Frydlant Airport,Europe/Prague
lkhb,,lkhb,cz,Havlickuv Brod,Havlickuv Brod Airport,Europe/Prague
lkhc,,lkhc,cz,Horice,Horice Airport,Europe/Prague
lkhd,,lkhd,cz,Hodkovice Nad Mohelkou,Hodkovice Nad Mohelkou Airport,Europe/Prague
lkhk,,lkhk,cz,Hradec Kralove,Hradec Kralove Airport,Europe/Prague
lkhn,,lkhn,cz,Hranice,Hranice Airport,Europe/Prague
lkho,gtw,lkho,cz,Holesov,Holesov Airport,Europe/Prague
lkhr,,lkhr,cz,Ralsko,Hradcany Airport,Europe/Prague
lkhs,,lkhs,cz,Hosin,Hosin Airport,Europe/Prague
lkhv,,lkhv,cz,Horovice,Horovice Airport,Europe/Prague
lkja,,lkja,cz,Jaromer,Jaromer Airport,Europe/Prague
lkjc,,lkjc,cz,Jicin,Jicin Airport,Europe/Prague
lkjh,,lkjh,cz,Jindrichuv Hradec,Jindrichuv Hradec Airport,Europe/Prague
lkji,,lkji,cz,Jihlava,Jihlava Airport,Europe/Prague
lkka,,lkka,cz,Krizanov,Krizanov Airport,Europe/Prague
lkkb,,lkkb,cz,Prague,Kbely Air Base,Europe/Prague
lkkc,,lkkc,cz,Plana,Krizenec Plana Airport,Europe/Prague
lkkl,,lkkl,cz,Kladno,Kladno Airport,Europe/Prague
lkkm,,lkkm,cz,Kromeriz,Kromeriz Airport,Europe/Prague
lkko,,lkko,cz,Kolin,Kolin Airport,Europe/Prague
lkkr,,lkkr,cz,Krnov,Krnov Airport,Europe/Prague
lkkt,,lkkt,cz,Klatovy,Klatovy Airport,Europe/Prague
lkku,uhe,lkku,cz,Uherske Hradiste,Kunovice Airport,Europe/Prague
lkkv,klv,lkkv,cz,Karlovy Vary,Karlovy Vary International Airport,Europe/Prague
lkky,,lkky,cz,Kyjov,Kyjov Airport,Europe/Prague
lklb,,lklb,cz,Liberec,Liberec Airport,Europe/Prague
lkln,,lkln,cz,Plzen,Plzen Line Airport,Europe/Prague
lklt,,lklt,cz,Letnany,Letnany Airport,Europe/Prague
lkmb,,lkmb,cz,Mlada Boleslav,Mlada Boleslav Airport,Europe/Prague
lkmh,,lkmh,cz,Mnichovo Hradiste,Mnichovo Hradiste Airport,Europe/Prague
lkmi,,lkmi,cz,Mikulovice,Mikulovice Airport,Europe/Prague
lkmk,,lkmk,cz,Moravska Trebova,Moravska Trebova Airport,Europe/Prague
lkmo,,lkmo,cz,Most,Most Airport,Europe/Prague
lkmr,mka,lkmr,cz,Marianske Lazne,Marianske Lazne Airport,Europe/Prague
lkmt,osr,lkmt,cz,Ostrava,Ostrava Leos Janacek Airport,Europe/Prague
lkna,,lkna,cz,Namest,Namest Air Base,Europe/Prague
lknm,,lknm,cz,Nove Mesto Nad Metuji Morave,Nove Mesto Airport,Europe/Prague
lkny,,lkny,cz,Nymburk,Nymburk Ul Ploch Airport,Europe/Prague
lkol,,lkol,cz,Olomouc,Olomouc Glider Airport,Europe/Prague
lkot,,lkot,cz,Otrokovice,Otrokovice Zlin Airport,Europe/Prague
lkpa,,lkpa,cz,Policka,Policka Airport,Europe/Prague
lkpc,,lkpc,cz,Panensky Tynec,Panensky Tynec Airport,Europe/Prague
lkpd,ped,lkpd,cz,Pardubice,Pardubice Airport,Europe/Prague
lkpi,,lkpi,cz,Pribyslav,Pribyslav Airport,Europe/Prague
lkpj,,lkpj,cz,Prostejov,Prostejov Airport,Europe/Prague
lkpl,,lkpl,cz,Letkov,Letkov Airport,Europe/Prague
lkpm,,lkpm,cz,Pribram,Pribram Airport,Europe/Prague
lkpn,,lkpn,cz,Podhoramy,Podhorany Glider Airport,Europe/Prague
lkpo,prv,lkpo,cz,Prerov,Prerov Air Base,Europe/Prague
lkpr,prg,lkpr,cz,Prague,Ruzyne International Airport,Europe/Prague
lkps,,lkps,cz,Rybnice,Plasy Rybnice Airport,Europe/Prague
lkra,,lkra,cz,Rana,Rana Loumy Airport,Europe/Prague
lkrk,,lkrk,cz,Rakovnik,Rakovnik Glider Airport,Europe/Prague
lkro,,lkro,cz,Roudnice Nad Labem,Roudnice Mad Airport,Europe/Prague
lksa,,lksa,cz,Stankov,Stankov Glider Airport,Europe/Prague
lksb,,lksb,cz,Mostkovice,Stichovice Pluml Airport,Europe/Prague
lksk,,lksk,cz,Skutec,Skutec Airport,Europe/Prague
lksn,,lksn,cz,Slany,Slany Airport,Europe/Prague
lkso,,lkso,cz,Sobeslav,Sobeslav Airport,Europe/Prague
lksr,,lksr,cz,Strunkovice,Strunkovice Airport,Europe/Prague
lkst,,lkst,cz,Strakonice,Strakonice Airport,Europe/Prague
lksu,,lksu,cz,Sumperk,Sumperk Airport,Europe/Prague
lksz,,lksz,cz,Sazena,Sazena Kralupy Airport,Europe/Prague
lkta,,lkta,cz,Tabor,Tabor Airport,Europe/Prague
lktb,brq,lktb,cz,Brno,Brno-Turany Airport,Europe/Prague
lktc,,lktc,cz,Tocna,Tocna Praha Glider Airport,Europe/Prague
lktd,,lktd,cz,Tachov,Tachov Oldrichov Airport,Europe/Prague
lkto,,lkto,cz,Touzim,Touzim Airport,Europe/Prague
lktv,,lktv,cz,Tabor,Tabor Vsechov Ultralight Airport,Europe/Prague
lkul,,lkul,cz,Usti Nad Labem,Usti Nad Labem Airport,Europe/Prague
